6.884944963740162738e-01
6.819827231277982849e-01
6.726532400762575969e-01
5.878653471292568655e-01
5.260117747196321192e-01
4.986506779177255488e-01
4.368815989163055136e-01
4.399265858776382765e-01
5.964122044434585490e-01
4.042190976470589892e-01
3.800737261277429280e-01
3.751394160927964960e-01
3.742176118599940815e-01
4.135687692241760693e-01
3.958513041733112137e-01
3.606204764885335701e-01
4.062416632950385242e-01
4.121133119515965615e-01
3.596349657756853779e-01
3.540078617192082278e-01
