6.863789043103556420e-01
6.792590114699892379e-01
6.718053547034700257e-01
6.599000170727966630e-01
6.418917474756202779e-01
6.203404747315770518e-01
5.893089009391991873e-01
5.776104903711899441e-01
5.467803757662474951e-01
5.255097399353189092e-01
5.193534321875211690e-01
4.867768498709002523e-01
4.714564882011052505e-01
4.704314893579102930e-01
4.481605549712738279e-01
4.270430278196277740e-01
3.998504004541383883e-01
3.905040664650292204e-01
4.064708150141584375e-01
4.055154187280738953e-01
3.690659296865838601e-01
3.634261947649606306e-01
4.918992870139727303e-01
4.539792409480845059e-01
3.580077169796978542e-01
3.963572553681781185e-01
4.598445015456057439e-01
3.894548660433624909e-01
3.694434120192391369e-01
3.762092459551089618e-01
