7.234032633770034471e-01
7.017003631845096789e-01
6.837647549342982245e-01
6.744843272573919357e-01
6.523854085015426962e-01
6.539826234023409235e-01
6.433466433053947053e-01
6.633475460062622231e-01
6.632235350203545821e-01
6.596423147684074006e-01
6.517321926505759144e-01
6.702562603817517894e-01
6.559827339601707052e-01
6.410524754885182919e-01
6.347671411189425017e-01
6.304673384306124229e-01
6.761889783034761292e-01
6.496604630750805187e-01
6.209241851550807434e-01
6.170849972670454653e-01
6.102294999843891343e-01
6.207419777138141193e-01
6.021936813277869449e-01
6.905724057163374896e-01
6.873790299591632236e-01
6.864724813862783659e-01
6.852223478940379087e-01
6.846851773787621109e-01
6.824727227804986418e-01
6.819779667088077257e-01
6.810878003102691647e-01
6.801369585205675472e-01
6.783025235452183610e-01
6.729850475373337915e-01
6.573647434809609669e-01
6.254915587139002753e-01
5.960955248569270726e-01
5.868143189554987371e-01
6.172823068076078723e-01
5.873928008326496641e-01
5.994225736870708587e-01
5.807668684646586366e-01
5.704823247939941888e-01
5.731122538862950533e-01
5.588603728558437789e-01
5.728727643233371136e-01
5.666246430807380108e-01
5.712568862029755445e-01
5.508344146122495788e-01
7.061239810658007654e-01
